FID,COMMUNE,P_CODE,C_CODE,DISTRICT,DIST_PCODE,D_CODE,REGION,REG_PCODE,R_CODE,SOURCE,Shape__Area,Shape__Length
1009,Tsarahasina,MDG42409050,409050,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",494078301.615234,121452.956421433
1010,Tsiningia,MDG42409070,409070,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1036366103.0918,180348.507559974
1011,Andranomeva,MDG42409091,409091,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",685782115.049805,140158.274201903
1012,Amparihy,MDG42409092,409092,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",234189368.481445,83278.5803281836
1013,Leanja,MDG42409111,409111,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",802625468.041016,173813.898854524
1014,Ambodisakoana,MDG42409112,409112,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",273025280.845703,84280.7348661061
1015,Tsinjomitondraka,MDG42409131,409131,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",770514516.734375,133956.353144625
1016,Maevaranohely,MDG42409132,409132,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",610735262.727539,113503.221143813
1017,Marovato,MDG42409150,409150,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",938279301.62207,189341.794928184
1018,Ambodimahabibo,MDG42409171,409171,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",508706097.683594,122539.200785031
1019,Ambodivongo,MDG42409172,409172,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",312800527.93457,84831.1525609307
1020,Port Berge II,MDG42409190,409190,Port-Berge (Boriziny-Vaovao),MDG42409,409,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",341098807.489258,123636.729094679
1021,Mandritsara,MDG42410010,410010,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",28444904.6630859,25995.6113171062
1022,Antanandava,MDG42410030,410030,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",177997762.738281,75936.6863155997
1023,Antsoha,MDG42410050,410050,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",374297012.293945,120049.095915973
1024,Tsaratanana,MDG42410070,410070,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",222442252.569336,77372.5472090438
1025,Kalandy,MDG42410090,410090,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",452584955.524414,125753.658831215
1026,Antsirabe Centre,MDG42410111,410111,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",261127241.166992,70172.5053713002
1027,Antsiatsiaka,MDG42410112,410112,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",390818076.710938,116734.320386757
1028,Amboaboa,MDG42410130,410130,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",329743922.958008,91934.8164044284
1029,Manampaneva,MDG42410150,410150,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",473451736.087891,116843.784542454
1030,Ambarikorano,MDG42410171,410171,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",115621358.092773,49183.3900903174
1031,Andratamarina,MDG42410172,410172,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",139055080.007813,61107.8431516522
1032,Ambaripaika,MDG42410191,410191,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",120756812.892578,55946.0934440104
1033,Ambodiamontana Kianga,MDG42410192,410192,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",86276515.7148438,45202.0292161731
1034,Ambalakirajy,MDG42410211,410211,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",438773222.708984,100808.365475453
1035,Tsarajomoka,MDG42410212,410212,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",173039772.819336,69083.0282416596
1036,Antsatramidola,MDG42410231,410231,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",244183660.012695,100727.336436998
1037,Ankiakabe-Fonoko,MDG42410232,410232,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",105956540.595703,51936.6899685066
1038,Marotandrano,MDG42410250,410250,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",702942848.794922,137876.113724351
1039,Ambilombe,MDG42410270,410270,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",182401005.466797,77340.8259080815
1040,Andohajango,MDG42410290,410290,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",824529323.098633,241850.644365352
1041,Anjiabe,MDG42410310,410310,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",307691959.03125,89328.1642713991
1042,Ambohisoa,MDG42410330,410330,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",559741641.78418,142757.419776599
1043,Ampatakamaroreny,MDG42410350,410350,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1227538023.24609,211201.673874476
1044,Ankiabe-Salohy,MDG42410371,410371,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",588209455.78125,127455.482836675
1045,Pont Sofia,MDG42410372,410372,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",182465373.040039,69044.7694259226
1046,Ambodiadabo,MDG42410391,410391,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",953673727.581055,157585.074700863
1047,Amborondolo,MDG42410392,410392,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",547620822.570313,147504.04162906
1048,Antanambaon'amberina,MDG42410410,410410,Mandritsara,MDG42410,410,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1000299477.45605,164848.861185763
1049,Analalava,MDG42411011,411011,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",837344832.237793,187603.297105055
1050,Ambarijeby Sud,MDG42411012,411012,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",429515221.612305,105303.219706761
1051,Ambolobozo,MDG42411030,411030,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",972084160.143555,250037.944682113
1052,Befotaka Nord,MDG42411050,411050,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",637151581.306641,153813.473537399
1053,Ambaliha,MDG42411070,411070,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",529850742.581543,119790.180853326
1054,Maromandia,MDG42411090,411090,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1193228439.95264,285100.772046069
1055,Marovatolena,MDG42411110,411110,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",684919537.109375,129043.221867554
1056,Andribavontsona,MDG42411131,411131,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",291504756.463867,85092.3019230462
1057,Angoaka Sud,MDG42411132,411132,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",253552358.954102,89533.180867578
1058,Marovantaza,MDG42411150,411150,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",308369934.606445,90558.4340081114
1059,Ankaramy,MDG42411170,411170,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",956201697.102051,155020.054881176
1060,Antonibe,MDG42411190,411190,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1723417951.08105,388156.183908891
1061,Mahadrodroka,MDG42411210,411210,Analalava,MDG42411,411,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",573506224.37793,138395.767700607
1062,Befandriana Nord,MDG42412010,412010,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",13407591.1289063,19576.3241853389
1063,Morafeno,MDG42412030,412030,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1025141596.21191,202776.550469916
1064,Ambodimotso Sud,MDG42412050,412050,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",208359169.230469,71266.4005972806
1065,Tsiamalao,MDG42412070,412070,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",680678288.857422,157795.267530008
1066,Maroamalona,MDG42412090,412090,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",395601934.894531,102839.762468637
1067,Tsarahonenana,MDG42412110,412110,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",630964037.173828,124629.480350059
1068,Antsakanalabe,MDG42412130,412130,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",857147936.932617,160476.423393656
1069,Ambararata,MDG42412150,412150,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",674950477.87793,130488.844698118
1070,Ambolidibe Est,MDG42412170,412170,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",984699662.073242,216256.738927871
1071,Ankarongana,MDG42412190,412190,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",789089912.202148,145273.01471029
1072,Antsakabary,MDG42412210,412210,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1420462180.74414,251676.611629201
1073,Matsondakana,MDG42412230,412230,Befandriana Nord,MDG42412,412,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",1733525081.90723,257908.017036499
1074,Antsohihy,MDG42413010,413010,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",22177914.2822266,30737.5863219564
1075,Ankerika,MDG42413030,413030,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",416163854.180664,95307.1907660236
1076,Ampandriankilandy,MDG42413051,413051,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",451887994.174805,121373.356114986
1077,Anjalazala,MDG42413052,413052,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",483512454.248047,125199.351396869
1078,Anahidrano,MDG42413070,413070,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",291717179.729492,102000.608870512
1079,Ambodimandresy,MDG42413090,413090,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",377824173.696289,119325.379041171
1080,Anjiamangirana,MDG42413110,413110,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",584788832.314453,105262.057150431
1081,Ambodimanary,MDG42413130,413130,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",828767308.363281,161290.142333833
1082,Antsahabe,MDG42413150,413150,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",729282524.671875,161315.674185218
1083,Ambodimadiro,MDG42413171,413171,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",291954680.311523,102941.071382625
1084,Andreba,MDG42413172,413172,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",181140660.416504,73198.4529990287
1085,Maroala,MDG42413190,413190,Antsohihy,MDG42413,413,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",486960911.415039,167442.349899093
1086,Bealanana,MDG42414010,414010,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",415303341.425781,114690.191181649
1087,Beandrarezona,MDG42414031,414031,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",790527071.217773,160982.392077119
1088,Antananivo Haut,MDG42414032,414032,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",758928042.985352,157625.928268216
1089,Antsamaka,MDG42414050,414050,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",559091298.175781,120016.451056492
1090,Ambatosia,MDG42414071,414071,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",751396483.418945,195475.444445666
1091,Ambodiampana,MDG42414072,414072,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",98263358.2685547,58545.1682543156
1092,Ambatoriha Est,MDG42414090,414090,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",211897504.81543,85683.1343921521
1093,Ambovonomby,MDG42414110,414110,Bealanana,MDG42414,414,Sofia,MDG42,42,"BNGRC (National Disaster Management Office), Adm4 polygons from 2011 cleaned and merged by OCHA.",297663067.904297,91013.2785366773
